country,year,hog,hog_ideology,hog_party_eng,leader,leader_ideology,leader_party_eng
Panama,1981,Florencio Flores Aguilar,leftist,none,Florez Aguilar,leftist,none
Panama,1982,Ruben Dario Paredes,leftist,Democratic Revolutionary Party,Dario Paredes,leftist,Democratic Revolutionary Party
Panama,1983,Manuel Antonio Noriega Moreno,leftist,none,Noriega,leftist,none
Panama,1984,Manuel Antonio Noriega Moreno,leftist,none,Noriega,leftist,none
Panama,1985,Manuel Antonio Noriega Moreno,leftist,none,Noriega,leftist,none
Panama,1986,Manuel Antonio Noriega Moreno,leftist,none,Noriega,leftist,none
Panama,1987,Manuel Antonio Noriega Moreno,leftist,none,Noriega,leftist,none
Panama,1988,Manuel Antonio Noriega Moreno,leftist,none,Noriega,leftist,none
Panama,1989,Guillermo David Endara Galimany,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Noriega,leftist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,1990,Guillermo David Endara Galimany,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Endara,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,1991,Guillermo David Endara Galimany,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Endara,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,1992,Guillermo David Endara Galimany,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Endara,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,1993,Guillermo David Endara Galimany,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Endara,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,1994,Ernesto Perez Balladares,leftist,Democratic Revolutionary Party,Balladares,leftist,Democratic Revolutionary Party
Panama,1995,Ernesto Perez Balladares,leftist,Democratic Revolutionary Party,Balladares,leftist,Democratic Revolutionary Party
Panama,1996,Ernesto Perez Balladares,leftist,Democratic Revolutionary Party,Balladares,leftist,Democratic Revolutionary Party
Panama,1997,Ernesto Perez Balladares,leftist,Democratic Revolutionary Party,Balladares,leftist,Democratic Revolutionary Party
Panama,1998,Ernesto Perez Balladares,leftist,Democratic Revolutionary Party,Balladares,leftist,Democratic Revolutionary Party
Panama,1999,Mireya Elisa Moscoso Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Mireya Moscoso,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2000,Mireya Elisa Moscoso Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Mireya Moscoso,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2001,Mireya Elisa Moscoso Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Mireya Moscoso,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2002,Mireya Elisa Moscoso Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Mireya Moscoso,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2003,Mireya Elisa Moscoso Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Mireya Moscoso,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2004,Martin Erasto Torrijos Espino,leftist,Democratic Revolutionary Party,Martin Torrijos,leftist,Democratic Revolutionary Party
Panama,2005,Martin Erasto Torrijos Espino,leftist,Democratic Revolutionary Party,Martin Torrijos,leftist,Democratic Revolutionary Party
Panama,2006,Martin Erasto Torrijos Espino,leftist,Democratic Revolutionary Party,Martin Torrijos,leftist,Democratic Revolutionary Party
Panama,2007,Martin Erasto Torrijos Espino,leftist,Democratic Revolutionary Party,Martin Torrijos,leftist,Democratic Revolutionary Party
Panama,2008,Martin Erasto Torrijos Espino,leftist,Democratic Revolutionary Party,Martin Torrijos,leftist,Democratic Revolutionary Party
Panama,2009,Ricardo Martinelli Berrocal,rightist,Democratic Change,Martinelli,rightist,Democratic Change
Panama,2010,Ricardo Martinelli Berrocal,rightist,Democratic Change,Martinelli,rightist,Democratic Change
Panama,2011,Ricardo Martinelli Berrocal,rightist,Democratic Change,Martinelli,rightist,Democratic Change
Panama,2012,Ricardo Martinelli Berrocal,rightist,Democratic Change,Martinelli,rightist,Democratic Change
Panama,2013,Ricardo Martinelli Berrocal,rightist,Democratic Change,Martinelli,rightist,Democratic Change
Panama,2014,Juan Carlos Varela,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Varela Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2015,Juan Carlos Varela,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Varela Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2016,Juan Carlos Varela,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Varela Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2017,Juan Carlos Varela,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Varela Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2018,Juan Carlos Varela,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,Varela Rodriguez,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,2019,"Laurentino ""Nito"" Cortizo Cohen",leftist,Democratic Revolutionary Party,Laurentino Cortizo,leftist,Democratic Revolutionary Party
Panama,2020,"Laurentino ""Nito"" Cortizo Cohen",leftist,Democratic Revolutionary Party,Laurentino Cortizo,leftist,Democratic Revolutionary Party
Paraguay,1945,Higinio Morinigo Martinez,rightist,none,Higinio Morínigo,rightist,none
Paraguay,1946,Higinio Morinigo Martinez,rightist,none,Higinio Morínigo,rightist,none
Paraguay,1947,Higinio Morinigo Martinez,rightist,none,Higinio Morínigo,rightist,none
Paraguay,1948,Juan Natalicio Gonzalez Paredes,rightist,National Republican Association — Colorado Party,Natalicio,rightist,National Republican Association — Colorado Party
Paraguay,1949,Federico Chaves Careaga,rightist,National Republican Association — Colorado Party,Chavez,rightist,National Republican Association — Colorado Party
Paraguay,1950,Federico Chaves Careaga,rightist,National Republican Association — Colorado Party,Chavez,rightist,National Republican Association — Colorado Party
Paraguay,1951,Federico Chaves Careaga,rightist,National Republican Association — Colorado Party,Chavez,rightist,National Republican Association — Colorado Party
Paraguay,1952,Federico Chaves Careaga,rightist,National Republican Association — Colorado Party,Chavez,rightist,National Republican Association — Colorado Party
Paraguay,1953,Federico Chaves Careaga,rightist,National Republican Association — Colorado Party,Chavez,rightist,National Republican Association — Colorado Party
Paraguay,1954,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1955,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1956,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1957,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1958,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1959,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1960,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1961,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1962,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1963,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1964,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1965,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1966,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1967,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1968,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1969,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1970,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1971,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1972,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1973,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1974,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1975,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1976,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1977,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1978,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1979,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1980,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1981,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1982,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1983,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1984,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1985,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1986,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1987,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1988,Alfredo Stroessner Matiauda,rightist,National Republican Association — Colorado Party,Stroessner,rightist,National Republican Association — Colorado Party
Paraguay,1989,Andres Rodriguez Pedotti,rightist,National Republican Association — Colorado Party,Rodriguez Pedotti,rightist,National Republican Association — Colorado Party
Paraguay,1990,Andres Rodriguez Pedotti,rightist,National Republican Association — Colorado Party,Rodriguez Pedotti,rightist,National Republican Association — Colorado Party
Paraguay,1991,Andres Rodriguez Pedotti,rightist,National Republican Association — Colorado Party,Rodriguez Pedotti,rightist,National Republican Association — Colorado Party
Paraguay,1992,Andres Rodriguez Pedotti,rightist,National Republican Association — Colorado Party,Rodriguez Pedotti,rightist,National Republican Association — Colorado Party
Paraguay,1993,Juan Carlos Maria Wasmosy Monti,rightist,National Republican Association — Colorado Party,Wasmosy Monti,rightist,National Republican Association — Colorado Party
Paraguay,1994,Juan Carlos Maria Wasmosy Monti,rightist,National Republican Association — Colorado Party,Wasmosy Monti,rightist,National Republican Association — Colorado Party
Paraguay,1995,Juan Carlos Maria Wasmosy Monti,rightist,National Republican Association — Colorado Party,Wasmosy Monti,rightist,National Republican Association — Colorado Party
Paraguay,1996,Juan Carlos Maria Wasmosy Monti,rightist,National Republican Association — Colorado Party,Wasmosy Monti,rightist,National Republican Association — Colorado Party
Paraguay,1997,Juan Carlos Maria Wasmosy Monti,rightist,National Republican Association — Colorado Party,Wasmosy Monti,rightist,National Republican Association — Colorado Party
Paraguay,1998,Raul Alberto Cubas Grau,rightist,National Republican Association — Colorado Party,Cubas Grau,rightist,National Republican Association — Colorado Party
Paraguay,1999,Luis Angel Gonzalez Macchi,rightist,National Republican Association — Colorado Party,Gonzalez Macchi,rightist,National Republican Association — Colorado Party
Paraguay,2000,Luis Angel Gonzalez Macchi,rightist,National Republican Association — Colorado Party,Gonzalez Macchi,rightist,National Republican Association — Colorado Party
Paraguay,2001,Luis Angel Gonzalez Macchi,rightist,National Republican Association — Colorado Party,Gonzalez Macchi,rightist,National Republican Association — Colorado Party
Paraguay,2002,Luis Angel Gonzalez Macchi,rightist,National Republican Association — Colorado Party,Gonzalez Macchi,rightist,National Republican Association — Colorado Party
Paraguay,2003,Oscar Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party,Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party
Paraguay,2004,Oscar Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party,Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party
Paraguay,2005,Oscar Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party,Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party
Paraguay,2006,Oscar Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party,Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party
Paraguay,2007,Oscar Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party,Nicanor Duarte Frutos,rightist,National Republican Association — Colorado Party
Paraguay,2008,Fernando Armindo Lugo Mendez,leftist,Christian Democratic Party,Fernando Lugo,leftist,Christian Democratic Party
Paraguay,2009,Fernando Armindo Lugo Mendez,leftist,Christian Democratic Party,Fernando Lugo,leftist,Christian Democratic Party
Paraguay,2010,Fernando Armindo Lugo Mendez,leftist,Christian Democratic Party,Fernando Lugo,leftist,Christian Democratic Party
Paraguay,2011,Fernando Armindo Lugo Mendez,leftist,Christian Democratic Party,Fernando Lugo,leftist,Christian Democratic Party
Paraguay,2012,Luis Federico Franco Gomez,centrist,Authentic Radical Liberal Party,Federico Franco,centrist,Authentic Radical Liberal Party
Paraguay,2013,Horacio Manuel Cartes Jara,rightist,National Republican Association — Colorado Party,Horacio Cartes,rightist,National Republican Association — Colorado Party
Paraguay,2014,Horacio Manuel Cartes Jara,rightist,National Republican Association — Colorado Party,Horacio Cartes,rightist,National Republican Association — Colorado Party
Paraguay,2015,Horacio Manuel Cartes Jara,rightist,National Republican Association — Colorado Party,Horacio Cartes,rightist,National Republican Association — Colorado Party
Paraguay,2016,Horacio Manuel Cartes Jara,rightist,National Republican Association — Colorado Party,Horacio Cartes,rightist,National Republican Association — Colorado Party
Paraguay,2017,Horacio Manuel Cartes Jara,rightist,National Republican Association — Colorado Party,Horacio Cartes,rightist,National Republican Association — Colorado Party
Paraguay,2018,Mario Abdo Benitez,rightist,National Republican Association — Colorado Party,Benitez,rightist,National Republican Association — Colorado Party
Paraguay,2019,Mario Abdo Benitez,rightist,National Republican Association — Colorado Party,Benitez,rightist,National Republican Association — Colorado Party
Paraguay,2020,Mario Abdo Benitez,rightist,National Republican Association — Colorado Party,Benitez,rightist,National Republican Association — Colorado Party
Peru,1945,Jose Luis Bustamante y Rivero,leftist,National Democratic Front,Bustamante,leftist,National Democratic Front
Peru,1946,Jose Luis Bustamante y Rivero,leftist,National Democratic Front,Bustamante,leftist,National Democratic Front
Peru,1947,Jose Luis Bustamante y Rivero,leftist,National Democratic Front,Bustamante,leftist,National Democratic Front
Peru,1948,Jose Manuel Arturo Odria Amoretti,rightist,Peruvian Restoring Party,Odria,rightist,Peruvian Restoring Party
Peru,1949,Jose Manuel Arturo Odria Amoretti,rightist,Peruvian Restoring Party,Odria,rightist,Peruvian Restoring Party
Peru,1950,Jose Manuel Arturo Odria Amoretti,rightist,Peruvian Restoring Party,Odria,rightist,Peruvian Restoring Party
Peru,1951,Jose Manuel Arturo Odria Amoretti,rightist,Peruvian Restoring Party,Odria,rightist,Peruvian Restoring Party
Peru,1952,Jose Manuel Arturo Odria Amoretti,rightist,Peruvian Restoring Party,Odria,rightist,Peruvian Restoring Party
Peru,1953,Jose Manuel Arturo Odria Amoretti,rightist,Peruvian Restoring Party,Odria,rightist,Peruvian Restoring Party
Peru,1954,Jose Manuel Arturo Odria Amoretti,rightist,Peruvian Restoring Party,Odria,rightist,Peruvian Restoring Party
Peru,1955,Jose Manuel Arturo Odria Amoretti,rightist,Peruvian Restoring Party,Odria,rightist,Peruvian Restoring Party
Peru,1956,Manuel Prado y Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement,Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement
Peru,1957,Manuel Prado y Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement,Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement
Peru,1958,Manuel Prado y Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement,Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement
Peru,1959,Manuel Prado y Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement,Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement
Peru,1960,Manuel Prado y Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement,Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement
Peru,1961,Manuel Prado y Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement,Ugarteche,rightist,Peruvian Democratic Movement / Pradist Democratic Movement
Peru,1962,Ricardo Pio Perez Godoy,rightist,none,Perez Godoy,rightist,none
Peru,1963,Fernando Belaunde Terry,leftist,Popular Action/People's Action,Belaunde,leftist,Popular Action/People's Action
Peru,1964,Fernando Belaunde Terry,leftist,Popular Action/People's Action,Belaunde,leftist,Popular Action/People's Action
Peru,1965,Fernando Belaunde Terry,leftist,Popular Action/People's Action,Belaunde,leftist,Popular Action/People's Action
Peru,1966,Fernando Belaunde Terry,leftist,Popular Action/People's Action,Belaunde,leftist,Popular Action/People's Action
Peru,1967,Fernando Belaunde Terry,leftist,Popular Action/People's Action,Belaunde,leftist,Popular Action/People's Action
Peru,1968,Juan Francisco Velasco Alvarado,leftist,none,Velasco Alvarado,leftist,none
Peru,1969,Juan Francisco Velasco Alvarado,leftist,none,Velasco Alvarado,leftist,none
Peru,1970,Juan Francisco Velasco Alvarado,leftist,none,Velasco Alvarado,leftist,none
Peru,1971,Juan Francisco Velasco Alvarado,leftist,none,Velasco Alvarado,leftist,none
Peru,1972,Juan Francisco Velasco Alvarado,leftist,none,Velasco Alvarado,leftist,none
Peru,1973,Juan Francisco Velasco Alvarado,leftist,none,Velasco Alvarado,leftist,none
Peru,1974,Juan Francisco Velasco Alvarado,leftist,none,Velasco Alvarado,leftist,none
Peru,1975,Francisco Morales Bermudez Cerruti,centrist,none,Morales Bermudez,centrist,none
Peru,1976,Francisco Morales Bermudez Cerruti,centrist,none,Morales Bermudez,centrist,none
Peru,1977,Francisco Morales Bermudez Cerruti,centrist,none,Morales Bermudez,centrist,none
Peru,1978,Francisco Morales Bermudez Cerruti,centrist,none,Morales Bermudez,centrist,none
Peru,1979,Francisco Morales Bermudez Cerruti,centrist,none,Morales Bermudez,centrist,none
Peru,1980,Fernando Belaunde Terry,rightist,Popular Action/People's Action,Belaunde,rightist,Popular Action/People's Action
Peru,1981,Fernando Belaunde Terry,rightist,Popular Action/People's Action,Belaunde,rightist,Popular Action/People's Action
Peru,1982,Fernando Belaunde Terry,rightist,Popular Action/People's Action,Belaunde,rightist,Popular Action/People's Action
Peru,1983,Fernando Belaunde Terry,rightist,Popular Action/People's Action,Belaunde,rightist,Popular Action/People's Action
Peru,1984,Fernando Belaunde Terry,rightist,Popular Action/People's Action,Belaunde,rightist,Popular Action/People's Action
Peru,1985,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,1986,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,1987,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,1988,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,1989,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,1990,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1991,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1992,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1993,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1994,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1995,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1996,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1997,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1998,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,1999,Alberto Kenya Fujimori Fujimori,rightist,Change 90,Fujimori,rightist,Change 90
Peru,2000,Valentin Demetrio Paniagua Corazao,rightist,Popular Action/People's Action,Valentin Paniagua,rightist,Popular Action/People's Action
Peru,2001,Alejandro Celestino Toledo Manrique,rightist,Possible Peru / Possible Country,Alejandro Toledo,rightist,Possible Peru / Possible Country
Peru,2002,Alejandro Celestino Toledo Manrique,rightist,Possible Peru / Possible Country,Alejandro Toledo,rightist,Possible Peru / Possible Country
Peru,2003,Alejandro Celestino Toledo Manrique,rightist,Possible Peru / Possible Country,Alejandro Toledo,rightist,Possible Peru / Possible Country
Peru,2004,Alejandro Celestino Toledo Manrique,rightist,Possible Peru / Possible Country,Alejandro Toledo,rightist,Possible Peru / Possible Country
Peru,2005,Alejandro Celestino Toledo Manrique,rightist,Possible Peru / Possible Country,Alejandro Toledo,rightist,Possible Peru / Possible Country
Peru,2006,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,2007,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,2008,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,2009,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,2010,Alan Gabriel Ludwig Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party,Garcia Perez,leftist,American Popular Revolutionary Alliance / Peruvian Aprista Party
Peru,2011,Ollanta Moises Humala Tasso,leftist,Peruvian Nationalist Party,Ollanta Humala,leftist,Peruvian Nationalist Party
Peru,2012,Ollanta Moises Humala Tasso,leftist,Peruvian Nationalist Party,Ollanta Humala,leftist,Peruvian Nationalist Party
Peru,2013,Ollanta Moises Humala Tasso,leftist,Peruvian Nationalist Party,Ollanta Humala,leftist,Peruvian Nationalist Party
Peru,2014,Ollanta Moises Humala Tasso,leftist,Peruvian Nationalist Party,Ollanta Humala,leftist,Peruvian Nationalist Party
Peru,2015,Ollanta Moises Humala Tasso,leftist,Peruvian Nationalist Party,Ollanta Humala,leftist,Peruvian Nationalist Party
Peru,2016,Pedro Pablo Kuczynski Goddard,rightist,Peruvians for Change,Pedro Pablo Kuczynski,rightist,Peruvians for Change
Peru,2017,Pedro Pablo Kuczynski Goddard,rightist,Peruvians for Change,Pedro Pablo Kuczynski,rightist,Peruvians for Change
Peru,2018,Martin Alberto Vizcarra Cornejo,rightist,Peruvians for Change,Martin Vizcarra Cornejo,rightist,Peruvians for Change
Peru,2019,Martin Alberto Vizcarra Cornejo,rightist,Peruvians for Change,Martin Vizcarra Cornejo,rightist,Peruvians for Change
Peru,2020,Francisco Sagasti,centrist,Purple Party,Francisco Sagasti,centrist,Purple Party
Uruguay,1945,Juan Jose de Amezaga Landaraso,leftist,Colorado Party,Amezaga,leftist,Colorado Party
Uruguay,1946,Juan Jose de Amezaga Landaraso,leftist,Colorado Party,Amezaga,leftist,Colorado Party
Uruguay,1947,Luis Conrado Batlle Berres,leftist,Colorado Party,Batlle Berres,leftist,Colorado Party
Uruguay,1948,Luis Conrado Batlle Berres,leftist,Colorado Party,Batlle Berres,leftist,Colorado Party
Uruguay,1949,Luis Conrado Batlle Berres,leftist,Colorado Party,Batlle Berres,leftist,Colorado Party
Uruguay,1950,Luis Conrado Batlle Berres,leftist,Colorado Party,Batlle Berres,leftist,Colorado Party
Uruguay,1951,Andres Martinez Trueba,leftist,Colorado Party,Martinez Trueba,leftist,Colorado Party
Uruguay,1952,[Collective Body],leftist,Colorado Party,Martinez Trueba,leftist,Colorado Party
Uruguay,1953,[Collective Body],leftist,Colorado Party,Martinez Trueba,leftist,Colorado Party
Uruguay,1954,[Collective Body],leftist,Colorado Party,Martinez Trueba,leftist,Colorado Party
Uruguay,1955,[Collective Body],leftist,Colorado Party,Batlle Berres,leftist,Colorado Party
Uruguay,1956,[Collective Body],leftist,Colorado Party,Zubiria,leftist,Colorado Party
Uruguay,1957,[Collective Body],leftist,Colorado Party,Lezama,leftist,Colorado Party
Uruguay,1958,[Collective Body],leftist,Colorado Party,Fisher,leftist,Colorado Party
Uruguay,1959,[Collective Body],rightist,National Party,Echegoyen,rightist,National Party
Uruguay,1960,[Collective Body],rightist,National Party,Nardone,rightist,National Party
Uruguay,1961,[Collective Body],rightist,National Party,Haedo,rightist,National Party
Uruguay,1962,[Collective Body],rightist,National Party,Harrison,rightist,National Party
Uruguay,1963,[Collective Body],rightist,National Party,Crespo,rightist,National Party
Uruguay,1964,[Collective Body],rightist,National Party,Giannattasio,rightist,National Party
Uruguay,1965,[Collective Body],rightist,National Party,Beltran,rightist,National Party
Uruguay,1966,[Collective Body],rightist,National Party,Heber Usher,rightist,National Party
Uruguay,1967,Jorge Pacheco Areco,rightist,Colorado Party,Pacheco Areco,rightist,Colorado Party
Uruguay,1968,Jorge Pacheco Areco,rightist,Colorado Party,Pacheco Areco,rightist,Colorado Party
Uruguay,1969,Jorge Pacheco Areco,rightist,Colorado Party,Pacheco Areco,rightist,Colorado Party
Uruguay,1970,Jorge Pacheco Areco,rightist,Colorado Party,Pacheco Areco,rightist,Colorado Party
